"Index ""RUA.Open"" ""RUA.High"" ""RUA.Low"" ""RUA.Close"" ""RUA.Volume"" ""RUA.Adjusted"""
1989-06-21 182.84 183.09 181.95 182.490005 0 182.490005
1989-06-22 182.49 183.31 182.34 183.309998 0 183.309998
1989-06-23 183.31 186.02 183.31 186.020004 0 186.020004
1989-06-26 186.03 186.16 185.23 185.380005 0 185.380005
1989-06-27 185.38 186.66 185.38 186.350006 0 186.350006
1989-06-28 186.35 186.35 184.26 184.949997 0 184.949997
1989-06-29 184.95 184.95 181.64 181.699997 0 181.699997
1989-06-30 181.69 181.78 178.95 180.770004 0 180.770004
1989-07-03 180.77 181.37 180.38 181.350006 0 181.350006
1989-07-05 181.35 182.22 180.48 181.990005 0 181.990005
1989-07-06 181.99 182.62 181.99 182.619995 0 182.619995
1989-07-07 182.66 184.79 182.5 184.410004 0 184.410004
1989-07-10 184.41 185.5 184.41 185.5 0 185.5
1989-07-11 185.5 187.14 185.5 186.440002 0 186.440002
1989-07-12 186.44 187.22 186.11 187.039993 0 187.039993
1989-07-13 187.04 187.35 186.73 187.25 0 187.25
1989-07-14 187.25 188.03 185.93 188.029999 0 188.029999
1989-07-17 188.03 188.62 187.64 188.399994 0 188.399994
1989-07-18 188.4 188.4 187.54 187.860001 0 187.860001
1989-07-19 187.86 190.06 187.86 190.059998 0 190.059998
1989-07-20 190.06 190.83 188.88 188.970001 0 188.970001
1989-07-21 188.97 189.92 188.43 189.910004 0 189.910004
1989-07-24 189.92 189.92 188.65 188.710007 0 188.710007
1989-07-25 188.71 189.96 188.24 188.820007 0 188.820007
1989-07-26 188.82 190.82 188.5 190.809998 0 190.809998
1989-07-27 190.81 192.88 190.81 192.880005 0 192.880005
1989-07-28 192.88 193.35 192.58 193.059998 0 193.059998
1989-07-31 193.08 195.01 193.02 195 0 195
1989-08-01 195 195.99 193.64 193.979996 0 193.979996
1989-08-02 193.98 194.31 193.35 194.300003 0 194.300003
1989-08-03 194.31 194.87 194.19 194.740005 0 194.740005
1989-08-04 194.73 195.03 193.7 194.360001 0 194.360001
1989-08-07 194.36 196.97 194.36 196.970001 0 196.970001
1989-08-08 196.97 197.21 196.56 197.029999 0 197.029999
1989-08-09 197.03 197.81 195.99 196.020004 0 196.020004
1989-08-10 196.02 197.4 195.33 196.770004 0 196.770004
1989-08-11 196.77 198.27 194.97 195.190002 0 195.190002
1989-08-14 195.19 195.35 193.81 194.220001 0 194.220001
1989-08-15 194.22 195.04 194.22 194.910004 0 194.910004
1989-08-16 194.91 195.7 194.91 195.360001 0 195.360001
1989-08-17 195.36 195.69 194.18 194.830002 0 194.830002
1989-08-18 194.83 195.57 194.59 195.570007 0 195.570007
1989-08-21 195.57 195.7 192.88 192.910004 0 192.910004
1989-08-22 192.91 193.04 191.98 193.009995 0 193.009995
1989-08-23 193.04 194.81 193.04 194.779999 0 194.779999
1989-08-24 194.79 198.21 194.79 198.210007 0 198.210007
1989-08-25 198.21 198.77 197.61 197.839996 0 197.839996
1989-08-28 197.84 198.5 197.13 198.5 0 198.5
1989-08-29 198.5 198.52 197 197.460007 0 197.460007
1989-08-30 197.47 198.59 197.08 197.940002 0 197.940002
1989-08-31 197.94 198.35 197.77 198.350006 0 198.350006
1989-09-01 198.35 199.56 198.16 199.529999 0 199.529999
1989-09-05 199.53 199.76 198.75 199.050003 0 199.050003
1989-09-06 199.05 199.05 196.71 197.339996 0 197.339996
1989-09-07 197.34 197.87 196.92 196.990005 0 196.990005
1989-09-08 196.99 197.35 195.79 197.259995 0 197.259995
1989-09-11 197.26 197.26 195.85 196.639999 0 196.639999
1989-09-12 196.64 197.58 196.59 197.270004 0 197.270004
1989-09-13 197.27 197.97 195.76 195.770004 0 195.770004
1989-09-14 195.77 195.8 194.14 194.399994 0 194.399994
1989-09-15 194.4 195.15 193.44 194.929993 0 194.929993
1989-09-18 194.94 195.69 194.73 195.679993 0 195.679993
1989-09-19 195.68 196.39 195.68 195.720001 0 195.720001
1989-09-20 195.72 195.99 195.5 195.649994 0 195.649994
1989-09-21 195.65 196.68 195.12 195.419998 0 195.419998
1989-09-22 195.42 196.22 195.39 196.029999 0 196.029999
1989-09-25 196.03 196.03 194.36 194.580002 0 194.580002
1989-09-26 194.58 195.95 194.58 194.800003 0 194.800003
1989-09-27 194.8 195.22 194.02 195.110001 0 195.110001
1989-09-28 195.11 196.91 195.1 196.910004 0 196.910004
1989-09-29 195.67 197.91 195.67 197.410004 0 197.410004
1989-10-02 197.41 198.41 197.1 198.389999 0 198.389999
1989-10-03 198.39 200.3 198.38 200.289993 0 200.289993
1989-10-04 200.29 201.7 200.29 201.429993 0 201.429993
1989-10-05 201.43 201.86 201.23 201.610001 0 201.610001
1989-10-06 201.61 202.72 201.61 202.600006 0 202.600006
1989-10-09 202.6 203.1 202.22 203.100006 0 203.100006
1989-10-10 203.1 203.45 202.27 202.75 0 202.75
1989-10-11 202.75 202.75 201.14 201.600006 0 201.600006
1989-10-12 201.6 201.61 200.59 200.789993 0 200.789993
1989-10-13 200.79 200.84 189.23 189.460007 0 189.460007
1989-10-16 189.46 193.05 185.33 193.039993 0 193.039993
1989-10-17 193.04 193.04 189.72 192.190002 0 192.190002
1989-10-18 192.19 193.3 191.19 192.720001 0 192.720001
1989-10-19 192.72 196.41 192.72 195.690002 0 195.690002
1989-10-20 195.77 195.96 194.52 195.669998 0 195.669998
1989-10-23 195.67 196.11 194.09 194.380005 0 194.380005
1989-10-24 194.38 194.38 189.71 193.320007 0 193.320007
1989-10-25 193.32 193.75 192.65 192.889999 0 192.889999
1989-10-26 192.88 192.88 190.32 190.600006 0 190.600006
1989-10-27 190.6 190.61 188.09 188.820007 0 188.820007
1989-10-30 188.82 189.75 188.48 188.710007 0 188.710007
1989-10-31 188.71 191.54 188.71 191.339996 0 191.339996
1989-11-01 191.34 192.17 191.28 191.949997 0 191.949997
1989-11-02 191.95 191.95 189.8 190.619995 0 190.619995
1989-11-03 190.62 191.12 190.11 190.240005 0 190.240005
1989-11-06 190.24 190.24 187.53 187.630005 0 187.630005
1989-11-07 187.63 188.58 186.79 188.580002 0 188.580002
1989-11-08 188.58 191 188.58 190.460007 0 190.460007
1989-11-09 189.33 190.79 189.33 189.820007 0 189.820007
1989-11-10 189.82 190.99 189.82 190.990005 0 190.990005
1989-11-13 190.99 191.59 190.41 191.229996 0 191.229996
1989-11-14 191.23 191.63 190.06 190.460007 0 190.460007
1989-11-15 190.46 191.72 190.08 191.720001 0 191.720001
1989-11-16 191.72 191.92 190.95 191.710007 0 191.710007
1989-11-17 191.72 192.48 191.43 192.240005 0 192.240005
1989-11-20 192.26 192.4 190.55 191.059998 0 191.059998
1989-11-21 191.06 191.38 190.05 190.979996 0 190.979996
1989-11-22 190.99 192.11 190.99 192.110001 0 192.110001
1989-11-24 192.11 193.26 192.1 193.169998 0 193.169998
1989-11-27 193.16 194.23 193.16 193.929993 0 193.929993
1989-11-28 193.92 194.32 193.43 194.100006 0 194.100006
1989-11-29 194.1 194.1 192.93 193.070007 0 193.070007
1989-11-30 193.06 194.3 193.06 194.050003 0 194.050003
1989-12-01 194.04 196.77 194.04 196.220001 0 196.220001
1989-12-04 196.23 196.73 196.13 196.699997 0 196.699997
1989-12-05 196.71 197.14 195.9 195.899994 0 195.899994
1989-12-06 195.91 196.04 195.12 195.410004 0 195.410004
1989-12-07 195.41 196.01 194.21 194.889999 0 194.889999
1989-12-08 194.89 195.77 194.89 195.339996 0 195.339996
1989-12-11 195.34 195.34 194.1 195.029999 0 195.029999
1989-12-12 195.04 196.5 194.9 196.309998 0 196.309998
1989-12-13 196.32 197.44 196.32 196.860001 0 196.860001
1989-12-14 196.86 196.86 195.49 195.839996 0 195.839996
1989-12-15 195.83 196.2 193.45 195.169998 0 195.169998
1989-12-18 195.16 195.52 191.05 191.75 0 191.75
1989-12-19 191.75 191.75 189.74 190.970001 0 190.970001
1989-12-20 190.97 191.55 190.72 191.179993 0 191.179993
1989-12-21 191.18 192.3 191.18 192.300003 0 192.300003
1989-12-22 192.3 193.89 192.3 193.839996 0 193.839996
1989-12-26 193.85 194.11 193.46 193.660004 0 193.660004
1989-12-27 193.66 194.81 193.66 194.759995 0 194.759995
1989-12-28 194.76 195.72 194.73 195.720001 0 195.720001
1989-12-29 195.72 197.28 195.72 197.279999 0 197.279999
1990-01-02 197.28 200.33 196.57 200.309998 0 200.309998
1990-01-03 200.33 200.87 199.68 200.110001 0 200.110001
1990-01-04 200.11 200.11 197.3 198.850006 0 198.850006
1990-01-05 198.56 198.56 196.5 196.860001 0 196.860001
1990-01-08 196.9 197.65 196.12 197.539993 0 197.539993
1990-01-09 197.5 197.66 195.5 195.5 0 195.5
1990-01-10 195.5 195.51 192.78 194.029999 0 194.029999
1990-01-11 194.03 195.32 194.03 194.5 0 194.5
1990-01-12 194.5 194.5 189.78 189.949997 0 189.949997
1990-01-15 189.95 189.95 188.04 188.240005 0 188.240005
1990-01-16 188.24 190.06 186.33 190.059998 0 190.059998
1990-01-17 190.05 190.85 188.16 188.559998 0 188.559998
1990-01-18 188.56 188.73 186.87 188.710007 0 188.710007
1990-01-19 188.71 189.88 188.71 189.350006 0 189.350006
1990-01-22 189.35 189.66 184.86 184.889999 0 184.889999
1990-01-23 184.9 185.82 183.81 185.119995 0 185.119995
1990-01-24 185.12 185.12 181.04 184.100006 0 184.100006
1990-01-25 184.1 185.08 181.97 182.190002 0 182.190002
1990-01-26 182.2 183.22 179.71 181.630005 0 181.630005
1990-01-29 181.64 182.33 179.55 181.020004 0 181.020004
1990-01-30 181.02 181.16 178.15 179.419998 0 179.419998
1990-01-31 179.42 182.51 179.42 182.509995 0 182.509995
1990-02-01 182.51 182.93 181.97 182.610001 0 182.610001
1990-02-02 182.61 184.55 182.3 184.009995 0 184.009995
1990-02-05 184.01 184.71 183.85 184.600006 0 184.600006
1990-02-06 184.24 184.25 182.87 183.580002 0 183.580002
1990-02-07 183.58 185.57 182.16 185.570007 0 185.570007
1990-02-08 185.57 186.87 184.95 185.380005 0 185.380005
1990-02-09 185.38 186.23 185.22 185.809998 0 185.809998
1990-02-12 185.81 185.81 184.06 184.070007 0 184.070007
1990-02-13 184.07 184.58 182.98 184.350006 0 184.350006
1990-02-14 184.35 185.4 184.18 184.800003 0 184.800003
1990-02-15 184.8 186.41 184.67 186.330002 0 186.330002
1990-02-16 186.33 186.72 185.28 185.369995 0 185.369995
1990-02-20 185.37 185.37 182.07 182.899994 0 182.899994
1990-02-21 182.89 182.89 181.03 182.529999 0 182.529999
1990-02-22 182.53 184.22 181.84 181.839996 0 181.839996
1990-02-23 181.84 181.84 179.98 180.899994 0 180.899994
1990-02-26 180.9 182.85 180.88 182.850006 0 182.850006
1990-02-27 182.85 184.53 182.83 183.820007 0 183.820007
1990-02-28 183.82 185.41 183.77 184.839996 0 184.839996
1990-03-01 184.85 186.06 184.46 185.339996 0 185.339996
1990-03-02 185.34 186.95 185.34 186.949997 0 186.949997
1990-03-05 186.95 187.33 186 186.139999 0 186.139999
1990-03-06 186.15 188.11 186.02 188.100006 0 188.100006
1990-03-07 188.1 188.61 187.46 187.75 0 187.75
1990-03-08 187.75 189.54 187.75 189.429993 0 189.429993
1990-03-09 189.43 189.44 187.88 188.410004 0 188.410004
1990-03-12 188.41 188.89 187.61 188.759995 0 188.759995
1990-03-13 188.76 188.79 187.25 187.5 0 187.5
1990-03-14 187.5 188.22 187.01 187.919998 0 187.919998
1990-03-15 187.92 188.84 187.92 188.460007 0 188.460007
1990-03-16 188.47 190.3 188.47 190.279999 0 190.279999
1990-03-19 190.3 191.15 188.89 191.059998 0 191.059998
1990-03-20 191.07 191.49 189.81 190.100006 0 190.100006
1990-03-21 190.1 190.43 189.22 189.279999 0 189.279999
1990-03-22 189.28 189.28 186.11 187.070007 0 187.070007
1990-03-23 187.07 188.05 187.07 187.910004 0 187.910004
1990-03-26 187.91 189.14 187.91 188.160004 0 188.160004
1990-03-27 188.16 189.93 187.82 189.929993 0 189.929993
1990-03-28 189.93 190.28 189.41 190.059998 0 190.059998
1990-03-29 190.05 190.06 188.95 189.410004 0 189.410004
1990-03-30 189.41 189.69 188.15 189.130005 0 189.130005
1990-04-02 189.14 189.14 187.25 188.380005 0 188.380005
1990-04-03 188.39 190.87 188.39 190.839996 0 190.839996
1990-04-04 190.85 191.14 189.35 189.630005 0 189.630005
1990-04-05 189.63 190.36 189.32 189.350006 0 189.350006
1990-04-06 189.35 189.8 188.49 188.860001 0 188.860001
1990-04-09 188.86 189.69 188.8 189.410004 0 189.410004
1990-04-10 189.41 189.95 189.08 189.809998 0 189.809998
1990-04-11 189.82 190.29 189.58 189.889999 0 189.889999
1990-04-12 189.89 191.31 189.89 191.169998 0 191.169998
1990-04-16 191.18 192.62 191.14 191.399994 0 191.399994
1990-04-17 191.4 191.52 190.11 191.309998 0 191.309998
1990-04-18 191.31 191.59 189.05 189.289993 0 189.289993
1990-04-19 189.29 189.29 187.68 187.889999 0 187.889999
1990-04-20 187.89 188.09 185.58 186.330002 0 186.330002
1990-04-23 186.34 186.34 183.63 184.110001 0 184.110001
1990-04-24 184.11 185.06 183.44 183.690002 0 183.690002
1990-04-25 183.69 184.84 183.69 184.529999 0 184.529999
1990-04-26 184.53 185.27 183.91 184.869995 0 184.869995
1990-04-27 184.87 185.15 182.82 182.949997 0 182.949997
1990-04-30 182.94 183.91 182.28 183.759995 0 183.759995
1990-05-01 183.76 184.79 183.76 184.529999 0 184.529999
1990-05-02 184.54 185.61 184.49 185.610001 0 185.610001
1990-05-03 185.61 186.94 185.61 186.220001 0 186.220001
1990-05-04 186.22 187.65 186.09 187.630005 0 187.630005
1990-05-07 187.63 188.99 187.56 188.720001 0 188.720001
1990-05-08 188.72 189.43 188.57 189.419998 0 189.419998
1990-05-09 189.42 189.86 188.89 189.759995 0 189.759995
1990-05-10 189.76 190.88 189.76 190.410004 0 190.410004
1990-05-11 190.4 194.52 190.39 194.440002 0 194.440002
1990-05-14 194.45 197.58 194.45 195.960007 0 195.960007
1990-05-15 195.96 196.07 195.06 195.770004 0 195.770004
1990-05-16 195.77 195.9 194.56 195.630005 0 195.630005
1990-05-17 195.63 197 195.63 195.990005 0 195.990005
1990-05-18 196 196.19 195.15 196.139999 0 196.139999
1990-05-21 196.19 198.39 195.85 198.039993 0 198.039993
1990-05-22 198.04 199.4 197.3 198.380005 0 198.380005
1990-05-23 198.39 198.94 197.78 198.940002 0 198.940002
1990-05-24 198.94 199.12 198.35 198.699997 0 198.699997
1990-05-25 198.71 198.71 196.72 196.820007 0 196.820007
1990-05-29 196.82 199.63 196.82 199.630005 0 199.630005
1990-05-30 199.63 200.39 199.34 199.729996 0 199.729996
1990-05-31 199.74 200.22 199.44 199.839996 0 199.839996
1990-06-01 199.84 201.02 199.84 201.020004 0 201.020004
1990-06-04 201.02 203.43 200.72 203.270004 0 203.270004
1990-06-05 203.27 203.96 202.51 203.009995 0 203.009995
1990-06-06 203.01 203.01 201.99 202.259995 0 202.259995
1990-06-07 202.26 202.75 200.67 201.339996 0 201.339996
1990-06-08 201.34 201.46 198.68 199.139999 0 199.139999
1990-06-11 199.14 200.53 198.61 200.529999 0 200.529999
1990-06-12 200.53 203.22 200.34 202.850006 0 202.850006
1990-06-13 202.86 203.33 202.14 202.369995 0 202.369995
1990-06-14 202.47 202.47 200.74 201.309998 0 201.309998
1990-06-15 201.31 201.35 200.3 201.190002 0 201.190002
1990-06-18 201.2 201.2 198.14 198.139999 0 198.139999
1990-06-19 198.14 198.97 197.65 198.770004 0 198.770004
1990-06-20 198.77 199.46 198.04 198.949997 0 198.949997
1990-06-21 198.95 199.75 198.22 199.610001 0 199.610001
1990-06-22 199.61 200.91 197.4 197.399994 0 197.399994
1990-06-25 197.4 197.8 195.52 195.679993 0 195.679993
1990-06-26 195.68 197.44 195.37 195.479996 0 195.479996
1990-06-27 195.47 197.14 195.02 196.860001 0 196.860001
1990-06-28 196.86 198.19 196.86 198.190002 0 198.190002
1990-06-29 198.19 198.92 198.08 198.520004 0 198.520004
1990-07-02 198.52 199.18 198.24 199.160004 0 199.160004
1990-07-03 199.17 199.64 199.11 199.470001 0 199.470001
1990-07-05 199.47 199.47 196.96 197.330002 0 197.330002
1990-07-06 197.33 198.85 196.8 198.649994 0 198.649994
1990-07-09 198.65 199.41 198.47 199.139999 0 199.139999
1990-07-10 199.14 199.23 197.66 197.660004 0 197.660004
1990-07-11 197.66 199.96 197.64 199.960007 0 199.960007
1990-07-12 199.96 202.12 199.73 202.110001 0 202.110001
1990-07-13 202.11 204.16 202.11 203.070007 0 203.070007
1990-07-16 203.07 204.24 203.07 203.850006 0 203.850006
1990-07-17 203.85 204.08 201.81 202.979996 0 202.979996
1990-07-18 202.97 202.97 200.52 201.199997 0 201.199997
1990-07-19 201.2 201.52 199.57 201.509995 0 201.509995
1990-07-20 201.51 202.15 199.64 199.649994 0 199.649994
1990-07-23 199.66 199.66 193.75 196.059998 0 196.059998
1990-07-24 196.06 196.41 194.06 196.199997 0 196.199997
1990-07-25 196.2 197.06 195.81 196.919998 0 196.919998
1990-07-26 196.91 197.16 195.54 196.440002 0 196.440002
1990-07-27 196.44 196.44 194.61 195.119995 0 195.119995
1990-07-30 195.12 195.8 193.7 195.800003 0 195.800003
1990-07-31 195.8 196.69 194.99 196 0 196
1990-08-01 196.01 196.53 194.87 195.660004 0 195.660004
1990-08-02 195.66 195.66 192.58 193.289993 0 193.289993
1990-08-03 193.3 193.3 185.99 189.509995 0 189.509995
1990-08-06 189.51 189.51 182.97 183.470001 0 183.470001
1990-08-07 183.48 185.64 182.66 183.759995 0 183.759995
1990-08-08 183.77 186.11 183.75 185.839996 0 185.839996
1990-08-09 185.84 187.15 185.6 186.910004 0 186.910004
1990-08-10 186.91 186.91 183.98 184.619995 0 184.619995
1990-08-13 184.62 184.65 182.91 184.610001 0 184.610001
1990-08-14 186.02 187.14 185.41 186.470001 0 186.470001
1990-08-15 186.47 187.8 186.47 186.929993 0 186.929993
1990-08-16 186.93 186.93 182.81 182.820007 0 182.820007
1990-08-17 182.82 182.82 178.36 180 0 180
1990-08-20 180 180.77 179.53 180.009995 0 180.009995
1990-08-21 180.01 180.01 174.75 176.369995 0 176.369995
1990-08-22 176.38 177.57 173.54 173.539993 0 173.539993
1990-08-23 173.54 173.54 167.88 168.050003 0 168.050003
1990-08-24 168.04 170.53 167.9 170.520004 0 170.520004
1990-08-27 170.52 176.84 170.52 176.089996 0 176.089996
1990-08-28 176.09 176.55 175.56 176.160004 0 176.160004
1990-08-29 176.16 178.36 175.92 177.600006 0 177.600006
1990-08-30 177.6 177.8 174.7 175.059998 0 175.059998
1990-08-31 175.06 176.82 174.1 176.820007 0 176.820007
1990-09-04 176.82 177.02 175.11 177.020004 0 177.020004
1990-09-05 177.02 177.84 176.21 177.759995 0 177.759995
1990-09-06 177.76 177.76 175.27 175.830002 0 175.830002
1990-09-07 175.83 177.57 175.45 177.350006 0 177.350006
1990-09-10 177.35 178.98 176.28 176.699997 0 176.699997
1990-09-11 176.71 176.93 175.62 176.330002 0 176.330002
1990-09-12 176.33 177.02 175.63 177.020004 0 177.020004
1990-09-13 177.02 177.02 174.77 174.979996 0 174.979996
1990-09-14 174.98 174.98 172.99 173.940002 0 173.940002
1990-09-17 173.94 174.38 173.09 174.309998 0 174.309998
1990-09-18 174.31 174.66 172.59 174.559998 0 174.559998
1990-09-19 174.56 174.91 173.52 173.649994 0 173.649994
1990-09-20 173.65 173.65 170.5 170.830002 0 170.830002
1990-09-21 170.83 171.13 169.1 170.570007 0 170.570007
1990-09-24 170.57 170.57 166.3 166.789993 0 166.789993
1990-09-25 166.79 168.62 166.61 168.619995 0 168.619995
1990-09-26 168.62 168.62 166.05 166.869995 0 166.869995
1990-09-27 166.87 168.05 163.64 164.460007 0 164.460007
1990-09-28 164.46 167.11 161.89 167.029999 0 167.029999
1990-10-01 167.11 171.79 167.11 171.789993 0 171.789993
1990-10-02 171.79 174.36 171.79 172.130005 0 172.130005
1990-10-03 172.13 172.44 169.83 170.070007 0 170.070007
1990-10-04 170.07 170.83 168.6 170.559998 0 170.559998
1990-10-05 170.56 171.34 167.19 169.839996 0 169.839996
1990-10-08 169.84 171.58 169.84 170.839996 0 170.839996
1990-10-09 170.84 170.84 166.44 166.440002 0 166.440002
1990-10-10 166.44 166.78 163.44 163.889999 0 163.889999
1990-10-11 163.88 164.36 160.66 161.100006 0 161.100006
1990-10-12 161.1 163.86 160.97 163.399994 0 163.399994
1990-10-15 163.4 165.61 161.86 165.009995 0 165.009995
1990-10-16 165.01 165.48 162.41 162.75 0 162.75
1990-10-17 162.75 163.98 162.2 162.75 0 162.75
1990-10-18 162.74 166.4 162.74 166.399994 0 166.399994
1990-10-19 166.4 169.69 166.4 169.679993 0 169.679993
1990-10-22 169.68 171.39 168.79 170.850006 0 170.850006
1990-10-23 170.85 171.04 169.71 169.820007 0 169.820007
1990-10-24 169.82 170.27 169.01 169.889999 0 169.889999
1990-10-25 169.89 170.42 168.48 168.740005 0 168.740005
1990-10-26 168.74 168.74 165.87 165.869995 0 165.869995
1990-10-29 165.87 167.1 163.81 164.330002 0 164.330002
1990-10-30 164.33 165.29 163.02 165.210007 0 165.210007
1990-10-31 165.21 166.07 164.52 165.289993 0 165.289993
1990-11-01 165.29 166.82 164.2 166.75 0 166.75
1990-11-02 166.75 169.36 166.72 169.350006 0 169.350006
1990-11-05 169.35 170.84 169.3 170.830002 0 170.830002
1990-11-06 170.83 171.01 169.49 169.610001 0 169.610001
1990-11-07 169.61 169.61 166.66 166.800003 0 166.800003
1990-11-08 166.8 168.53 166.48 167.529999 0 167.529999
1990-11-09 167.53 170.64 167.53 170.639999 0 170.639999
1990-11-12 170.64 174.03 170.64 173.949997 0 173.949997
1990-11-13 173.95 174.02 172.96 173.279999 0 173.279999
1990-11-14 173.28 175.31 173.07 174.809998 0 174.809998
1990-11-15 174.81 174.81 172.79 173.210007 0 173.210007
1990-11-16 173.21 173.95 172.17 173.199997 0 173.199997
1990-11-19 173.22 174.29 173.22 174.25 0 174.25
1990-11-20 174.25 174.25 172.24 172.240005 0 172.240005
1990-11-21 172.24 172.48 170.76 172.470001 0 172.470001
1990-11-23 172.47 172.98 172.01 172.039993 0 172.039993
1990-11-26 172.04 172.66 170.21 172.660004 0 172.660004
